# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-21 12:05:42 EDT       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10254005 SALTON SEA NR WESTMORLAND CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 10254005
#            TS   parameter     statistic     Description
#          7209       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	DATE	WSE	7209_62614_00003_cd
USGS	10254005	2003-07-11	-228.30	A
USGS	10254005	2003-07-12	-228.30	A
USGS	10254005	2003-07-13	-228.30	A
USGS	10254005	2003-07-14	-228.30	A
USGS	10254005	2003-07-15	-228.30	A
USGS	10254005	2003-07-16	-228.30	A
USGS	10254005	2003-07-17	-228.30	A
USGS	10254005	2003-07-18	-228.30	A
USGS	10254005	2003-07-19	-228.30	A
USGS	10254005	2003-07-20	-228.30	A
USGS	10254005	2003-07-21	-228.30	A
USGS	10254005	2003-07-22	-228.30	A
USGS	10254005	2003-07-23	-228.30	A
USGS	10254005	2003-07-24	-228.30	A
USGS	10254005	2003-07-25	-228.30	A
USGS	10254005	2003-07-26	-228.30	A
USGS	10254005	2003-07-27	-228.30	A
USGS	10254005	2003-07-28	-228.30	A
USGS	10254005	2003-07-29	-228.30	A
USGS	10254005	2003-07-30	-228.30	A
USGS	10254005	2003-07-31	-228.30	A
USGS	10254005	2003-08-01	-228.40	A
USGS	10254005	2003-08-02	-228.40	A
USGS	10254005	2003-08-03	-228.40	A
USGS	10254005	2003-08-04	-228.40	A
USGS	10254005	2003-08-05	-228.40	A
USGS	10254005	2003-08-06	-228.40	A
USGS	10254005	2003-08-07	-228.40	A
USGS	10254005	2003-08-08	-228.40	A
USGS	10254005	2003-08-09	-228.40	A
USGS	10254005	2003-08-10	-228.50	A
USGS	10254005	2003-08-11	-228.50	A
USGS	10254005	2003-08-12	-228.50	A
USGS	10254005	2003-08-13	-228.50	A
USGS	10254005	2003-08-14	-228.50	A
USGS	10254005	2003-08-15	-228.50	A
USGS	10254005	2003-08-16	-228.50	A
USGS	10254005	2003-08-17	-228.60	A
USGS	10254005	2003-08-18	-228.50	A
USGS	10254005	2003-08-19	-228.50	A
USGS	10254005	2003-08-20	-228.50	A
USGS	10254005	2003-08-21	-228.50	A
USGS	10254005	2003-08-22	-228.50	A
USGS	10254005	2003-08-23	-228.50	A
USGS	10254005	2003-08-24	-228.50	A
USGS	10254005	2003-08-25	-228.50	A
USGS	10254005	2003-08-26	-228.40	A
USGS	10254005	2003-08-27	-228.40	A
USGS	10254005	2003-08-28	-228.40	A
USGS	10254005	2003-08-29	-228.40	A
USGS	10254005	2003-08-30	-228.40	A
USGS	10254005	2003-08-31	-228.40	A
USGS	10254005	2003-09-01	-228.50	A
USGS	10254005	2003-09-02	-228.50	A
USGS	10254005	2003-09-03	-228.50	A
USGS	10254005	2003-09-04	-228.40	A
USGS	10254005	2003-09-05	-228.40	A
USGS	10254005	2003-09-06	-228.50	A
USGS	10254005	2003-09-07	-228.50	A
USGS	10254005	2003-09-08	-228.50	A
USGS	10254005	2003-09-09	-228.50	A
USGS	10254005	2003-09-10	-228.60	A
USGS	10254005	2003-09-11	-228.60	A
USGS	10254005	2003-09-12	-228.60	A
USGS	10254005	2003-09-13	-228.60	A
USGS	10254005	2003-09-14	-228.60	A
USGS	10254005	2003-09-15	-228.60	A
USGS	10254005	2003-09-16	-228.70	A
USGS	10254005	2003-09-17	-228.70	A
USGS	10254005	2003-09-18	-228.70	A
USGS	10254005	2003-09-19	-228.70	A
USGS	10254005	2003-09-20	-228.70	A
USGS	10254005	2003-09-21	-228.70	A
USGS	10254005	2003-09-22	-228.70	A
USGS	10254005	2003-09-23	-228.70	A
USGS	10254005	2003-09-24	-228.70	A
USGS	10254005	2003-09-25	-228.70	A
USGS	10254005	2003-09-26	-228.70	A
USGS	10254005	2003-09-27	-228.70	A
USGS	10254005	2003-09-28	-228.70	A
USGS	10254005	2003-09-29	-228.70	A
USGS	10254005	2003-09-30	-228.70	A
USGS	10254005	2003-10-01	-228.70	A
USGS	10254005	2003-10-02	-228.80	A
USGS	10254005	2003-10-03	-228.80	A
USGS	10254005	2003-10-04	-228.80	A
USGS	10254005	2003-10-05	-228.80	A
USGS	10254005	2003-10-06	-228.80	A
USGS	10254005	2003-10-07	-228.80	A
USGS	10254005	2003-10-08	-228.80	A
USGS	10254005	2003-10-09	-228.80	A
USGS	10254005	2003-10-10	-228.80	A
USGS	10254005	2003-10-11	-228.80	A
USGS	10254005	2003-10-12	-228.80	A
USGS	10254005	2003-10-13	-228.80	A
USGS	10254005	2003-10-14	-228.80	A
USGS	10254005	2003-10-15	-228.80	A
USGS	10254005	2003-10-16	-228.80	A
USGS	10254005	2003-10-17	-228.80	A
USGS	10254005	2003-10-18	-228.80	A
USGS	10254005	2003-10-19	-228.80	A
USGS	10254005	2003-10-20	-228.80	A
USGS	10254005	2003-10-21	-228.80	A
USGS	10254005	2003-10-22	-228.80	A
USGS	10254005	2003-10-23	-228.80	A
USGS	10254005	2003-10-24	-228.80	A
USGS	10254005	2003-10-25	-228.80	A
USGS	10254005	2003-10-26	-228.80	A
USGS	10254005	2003-10-27	-228.80	A
USGS	10254005	2003-10-28	-228.80	A
USGS	10254005	2003-10-29	-228.80	A
USGS	10254005	2003-10-30	-228.80	A
USGS	10254005	2003-10-31	-228.90	A
USGS	10254005	2003-11-01	-228.90	A
USGS	10254005	2003-11-02	-228.90	A
USGS	10254005	2003-11-03	-228.90	A
USGS	10254005	2003-11-04	-229.00	A
USGS	10254005	2003-11-05	-229.00	A
USGS	10254005	2003-11-06	-229.00	A
USGS	10254005	2003-11-07	-229.00	A
USGS	10254005	2003-11-08	-229.00	A
USGS	10254005	2003-11-09	-229.00	A
USGS	10254005	2003-11-10	-229.00	A
USGS	10254005	2003-11-11	-229.00	A
USGS	10254005	2003-11-12	-229.00	A
USGS	10254005	2003-11-13	-229.00	A
USGS	10254005	2003-11-14	-229.00	A
USGS	10254005	2003-11-15	-229.00	A
USGS	10254005	2003-11-16	-229.00	A
USGS	10254005	2003-11-17	-229.00	A
USGS	10254005	2003-11-18	-229.00	A
USGS	10254005	2003-11-19	-229.00	A
USGS	10254005	2003-11-20	-229.00	A
USGS	10254005	2003-11-21	-229.00	A
USGS	10254005	2003-11-22	-229.00	A
USGS	10254005	2003-11-23	-228.90	A
USGS	10254005	2003-11-24	-228.90	A
USGS	10254005	2003-11-25	-228.90	A
USGS	10254005	2003-11-26	-229.00	A
USGS	10254005	2003-11-27	-229.00	A
USGS	10254005	2003-11-28	-229.00	A
USGS	10254005	2003-11-29	-229.00	A
USGS	10254005	2003-11-30	-229.00	A
USGS	10254005	2003-12-01	-229.00	A
USGS	10254005	2003-12-02	-229.00	A
USGS	10254005	2003-12-03	-229.00	A
USGS	10254005	2003-12-04	-229.00	A
USGS	10254005	2003-12-05	-229.00	A
USGS	10254005	2003-12-06	-229.00	A
USGS	10254005	2003-12-07	-229.00	A
USGS	10254005	2003-12-08	-229.00	A
USGS	10254005	2003-12-09	-229.00	A
USGS	10254005	2003-12-10	-229.00	A
USGS	10254005	2003-12-11	-229.00	A
USGS	10254005	2003-12-12	-229.00	A
USGS	10254005	2003-12-13	-229.00	A
USGS	10254005	2003-12-14	-229.00	A
USGS	10254005	2003-12-15	-229.00	A
USGS	10254005	2003-12-16	-229.00	A
USGS	10254005	2003-12-17	-229.00	A
USGS	10254005	2003-12-18	-229.00	A
USGS	10254005	2003-12-19	-229.00	A
USGS	10254005	2003-12-20	-229.00	A
USGS	10254005	2003-12-21	-229.00	A
USGS	10254005	2003-12-22	-229.00	A
USGS	10254005	2003-12-23	-229.00	A
USGS	10254005	2003-12-24	-229.00	A
USGS	10254005	2003-12-25	-229.00	A
USGS	10254005	2003-12-26	-228.90	A
USGS	10254005	2003-12-27	-228.90	A
USGS	10254005	2003-12-28	-228.90	A
USGS	10254005	2003-12-29	-228.90	A
USGS	10254005	2003-12-30	-228.90	A
USGS	10254005	2003-12-31	-228.90	A
USGS	10254005	2004-01-01	-228.90	A
USGS	10254005	2004-01-02	-228.90	A
USGS	10254005	2004-01-03	-228.90	A
USGS	10254005	2004-01-04	-228.90	A
USGS	10254005	2004-01-05	-228.90	A
USGS	10254005	2004-01-06	-228.90	A
USGS	10254005	2004-01-07	-228.90	A
USGS	10254005	2004-01-08	-228.90	A
USGS	10254005	2004-01-09	-228.90	A
USGS	10254005	2004-01-10	-228.90	A
USGS	10254005	2004-01-11	-228.90	A
USGS	10254005	2004-01-12	-228.90	A
USGS	10254005	2004-01-13	-228.90	A
USGS	10254005	2004-01-14	-228.90	A
USGS	10254005	2004-01-15	-228.90	A
USGS	10254005	2004-01-16	-228.80	A
USGS	10254005	2004-01-17	-228.80	A
USGS	10254005	2004-01-18	-228.80	A
USGS	10254005	2004-01-19	-228.80	A
USGS	10254005	2004-01-20	-228.80	A
USGS	10254005	2004-01-21	-228.80	A
USGS	10254005	2004-01-22	-228.80	A
USGS	10254005	2004-01-23	-228.80	A
USGS	10254005	2004-01-24	-228.80	A
USGS	10254005	2004-01-25	-228.80	A
USGS	10254005	2004-01-26	-228.70	A
USGS	10254005	2004-01-27	-228.70	A
USGS	10254005	2004-01-28	-228.70	A
USGS	10254005	2004-01-29	-228.70	A
USGS	10254005	2004-01-30	-228.70	A
USGS	10254005	2004-01-31	-228.70	A
USGS	10254005	2004-02-01	-228.70	A
USGS	10254005	2004-02-02	-228.70	A
USGS	10254005	2004-02-03	-228.70	A
USGS	10254005	2004-02-04	-228.70	A
USGS	10254005	2004-02-05	-228.70	A
USGS	10254005	2004-02-06	-228.70	A
USGS	10254005	2004-02-07	-228.70	A
USGS	10254005	2004-02-08	-228.70	A
USGS	10254005	2004-02-09	-228.70	A
USGS	10254005	2004-02-10	-228.70	A
USGS	10254005	2004-02-11	-228.70	A
USGS	10254005	2004-02-12	-228.70	A
USGS	10254005	2004-02-13	-228.60	A
USGS	10254005	2004-02-14	-228.60	A
USGS	10254005	2004-02-15	-228.60	A
USGS	10254005	2004-02-16	-228.60	A
USGS	10254005	2004-02-17	-228.60	A
USGS	10254005	2004-02-18	-228.60	A
USGS	10254005	2004-02-19	-228.60	A
USGS	10254005	2004-02-20	-228.60	A
USGS	10254005	2004-02-21	-228.60	A
USGS	10254005	2004-02-22	-228.60	A
USGS	10254005	2004-02-23	-228.60	A
USGS	10254005	2004-02-24	-228.60	A
USGS	10254005	2004-02-25	-228.50	A
USGS	10254005	2004-02-26	-228.50	A
USGS	10254005	2004-02-27	-228.50	A
USGS	10254005	2004-02-28	-228.50	A
USGS	10254005	2004-02-29	-228.50	A
USGS	10254005	2004-03-01	-228.50	A
USGS	10254005	2004-03-02	-228.40	A
USGS	10254005	2004-03-03	-228.40	A
USGS	10254005	2004-03-04	-228.40	A
USGS	10254005	2004-03-05	-228.40	A
USGS	10254005	2004-03-06	-228.40	A
USGS	10254005	2004-03-07	-228.40	A
USGS	10254005	2004-03-08	-228.40	A
USGS	10254005	2004-03-09	-228.30	A
USGS	10254005	2004-03-10	-228.30	A
USGS	10254005	2004-03-11	-228.30	A
USGS	10254005	2004-03-12	-228.30	A
USGS	10254005	2004-03-13	-228.30	A
USGS	10254005	2004-03-14	-228.30	A
USGS	10254005	2004-03-15	-228.30	A
USGS	10254005	2004-03-16	-228.30	A
USGS	10254005	2004-03-17	-228.30	A
USGS	10254005	2004-03-18	-228.20	A
USGS	10254005	2004-03-19	-228.20	A
USGS	10254005	2004-03-20	-228.20	A
USGS	10254005	2004-03-21	-228.20	A
USGS	10254005	2004-03-22	-228.20	A
USGS	10254005	2004-03-23	-228.20	A
USGS	10254005	2004-03-24	-228.20	A
USGS	10254005	2004-03-25	-228.20	A
USGS	10254005	2004-03-26	-228.20	A
USGS	10254005	2004-03-27	-228.20	A
USGS	10254005	2004-03-28	-228.20	A
USGS	10254005	2004-03-29	-228.20	A
USGS	10254005	2004-03-30	-228.20	A
USGS	10254005	2004-03-31	-228.20	A
USGS	10254005	2004-04-01	-228.20	A
USGS	10254005	2004-04-02	-228.20	A
USGS	10254005	2004-04-03	-228.10	A
USGS	10254005	2004-04-04	-228.10	A
USGS	10254005	2004-04-05	-228.10	A
USGS	10254005	2004-04-06	-228.10	A
USGS	10254005	2004-04-07	-228.10	A
USGS	10254005	2004-04-08	-228.10	A
USGS	10254005	2004-04-09	-228.10	A
USGS	10254005	2004-04-10	-228.10	A
USGS	10254005	2004-04-11	-228.10	A
USGS	10254005	2004-04-12	-228.10	A
USGS	10254005	2004-04-13	-228.10	A
USGS	10254005	2004-04-14	-228.10	A
USGS	10254005	2004-04-15	-228.10	A
USGS	10254005	2004-04-16	-228.10	A
USGS	10254005	2004-04-17	-228.10	A
USGS	10254005	2004-04-18	-228.10	A
USGS	10254005	2004-04-19	-228.10	A
USGS	10254005	2004-04-20	-228.10	A
USGS	10254005	2004-04-21	-228.10	A
USGS	10254005	2004-04-22	-228.10	A
USGS	10254005	2004-04-23	-228.10	A
USGS	10254005	2004-04-24	-228.10	A
USGS	10254005	2004-04-25	-228.10	A
USGS	10254005	2004-04-26	-228.10	A
USGS	10254005	2004-04-27	-228.10	A
USGS	10254005	2004-04-28	-228.10	A
USGS	10254005	2004-04-29	-228.10	A
USGS	10254005	2004-04-30	-228.10	A
USGS	10254005	2004-05-01	-228.10	A
USGS	10254005	2004-05-02	-228.10	A
USGS	10254005	2004-05-03	-228.10	A
USGS	10254005	2004-05-04	-228.10	A
USGS	10254005	2004-05-05	-228.00	A
USGS	10254005	2004-05-06	-228.10	A
USGS	10254005	2004-05-07	-228.10	A
USGS	10254005	2004-05-08	-228.10	A
USGS	10254005	2004-05-09	-228.10	A
USGS	10254005	2004-05-10	-228.10	A
USGS	10254005	2004-05-11	-228.10	A
USGS	10254005	2004-05-12	-228.10	A
USGS	10254005	2004-05-13	-228.10	A
USGS	10254005	2004-05-14	-228.10	A
USGS	10254005	2004-05-15	-228.10	A
USGS	10254005	2004-05-16	-228.10	A
USGS	10254005	2004-05-17	-228.10	A
USGS	10254005	2004-05-18	-228.10	A
USGS	10254005	2004-05-19	-228.10	A
USGS	10254005	2004-05-20	-228.10	A
USGS	10254005	2004-05-21	-228.10	A
USGS	10254005	2004-05-22	-228.10	A
USGS	10254005	2004-05-23	-228.10	A
USGS	10254005	2004-05-24	-228.20	A
USGS	10254005	2004-05-25	-228.20	A
USGS	10254005	2004-05-26	-228.20	A
USGS	10254005	2004-05-27	-228.20	A
USGS	10254005	2004-05-28	-228.20	A
USGS	10254005	2004-05-29	-228.20	A
USGS	10254005	2004-05-30	-228.20	A
USGS	10254005	2004-05-31	-228.30	A
USGS	10254005	2004-06-01	-228.30	A
USGS	10254005	2004-06-02	-228.30	A
USGS	10254005	2004-06-03	-228.30	A
USGS	10254005	2004-06-04	-228.30	A
USGS	10254005	2004-06-05	-228.20	A
USGS	10254005	2004-06-06	-228.20	A
USGS	10254005	2004-06-07	-228.20	A
USGS	10254005	2004-06-08	-228.20	A
USGS	10254005	2004-06-09	-228.30	A
USGS	10254005	2004-06-10	-228.30	A
USGS	10254005	2004-06-11	-228.30	A
USGS	10254005	2004-06-12	-228.30	A
USGS	10254005	2004-06-13	-228.30	A
USGS	10254005	2004-06-14	-228.30	A
USGS	10254005	2004-06-15	-228.30	A
USGS	10254005	2004-06-16	-228.30	A
USGS	10254005	2004-06-17	-228.30	A
USGS	10254005	2004-06-18	-228.30	A
USGS	10254005	2004-06-19	-228.30	A
USGS	10254005	2004-06-20	-228.30	A
USGS	10254005	2004-06-21	-228.30	A
USGS	10254005	2004-06-22	-228.30	A
USGS	10254005	2004-06-23	-228.40	A
USGS	10254005	2004-06-24	-228.40	A
USGS	10254005	2004-06-25	-228.40	A
USGS	10254005	2004-06-26	-228.40	A
USGS	10254005	2004-06-27	-228.40	A
USGS	10254005	2004-06-28	-228.40	A
USGS	10254005	2004-06-29	-228.40	A
USGS	10254005	2004-06-30	-228.40	A
USGS	10254005	2004-07-01	-228.40	A
USGS	10254005	2004-07-02	-228.40	A
USGS	10254005	2004-07-03	-228.40	A
USGS	10254005	2004-07-04	-228.40	A
USGS	10254005	2004-07-05	-228.50	A
USGS	10254005	2004-07-06	-228.50	A
USGS	10254005	2004-07-07	-228.50	A
USGS	10254005	2004-07-08	-228.50	A
USGS	10254005	2004-07-09	-228.50	A
USGS	10254005	2004-07-10	-228.50	A
USGS	10254005	2004-07-11	-228.50	A
USGS	10254005	2004-07-12	-228.50	A
USGS	10254005	2004-07-13	-228.50	A
USGS	10254005	2004-07-14	-228.50	A
USGS	10254005	2004-07-15	-228.50	A
USGS	10254005	2004-07-16	-228.50	A
USGS	10254005	2004-07-17	-228.50	A
USGS	10254005	2004-07-18	-228.50	A
USGS	10254005	2004-07-19	-228.50	A
USGS	10254005	2004-07-20	-228.50	A
USGS	10254005	2004-07-21	-228.60	A
USGS	10254005	2004-07-22	-228.60	A
USGS	10254005	2004-07-23	-228.60	A
USGS	10254005	2004-07-24	-228.60	A
USGS	10254005	2004-07-25	-228.60	A
USGS	10254005	2004-07-26	-228.60	A
USGS	10254005	2004-07-27	-228.60	A
USGS	10254005	2004-07-28	-228.60	A
USGS	10254005	2004-07-29	-228.60	A
USGS	10254005	2004-07-30	-228.60	A
USGS	10254005	2004-07-31	-228.60	A
USGS	10254005	2004-08-01	-228.60	A
USGS	10254005	2004-08-02	-228.60	A
USGS	10254005	2004-08-03	-228.70	A
USGS	10254005	2004-08-04	-228.70	A
USGS	10254005	2004-08-05	-228.70	A
USGS	10254005	2004-08-06	-228.70	A
USGS	10254005	2004-08-07	-228.70	A
USGS	10254005	2004-08-08	-228.70	A
USGS	10254005	2004-08-09	-228.70	A
USGS	10254005	2004-08-10	-228.80	A
USGS	10254005	2004-08-11	-228.80	A
USGS	10254005	2004-08-12	-228.80	A
USGS	10254005	2004-08-13	-228.80	A
USGS	10254005	2004-08-14	-228.80	A
USGS	10254005	2004-08-15	-228.80	A
USGS	10254005	2004-08-16	-228.80	A
USGS	10254005	2004-08-17	-228.80	A
USGS	10254005	2004-08-18	-228.80	A
USGS	10254005	2004-08-19	-228.80	A
USGS	10254005	2004-08-20	-228.80	A
USGS	10254005	2004-08-21	-228.80	A
USGS	10254005	2004-08-22	-228.80	A
USGS	10254005	2004-08-23	-228.80	A
USGS	10254005	2004-08-24	-228.90	A
USGS	10254005	2004-08-25	-228.90	A
USGS	10254005	2004-08-26	-228.90	A
USGS	10254005	2004-08-27	-229.00	A
USGS	10254005	2004-08-28	-229.00	A
USGS	10254005	2004-08-29	-229.00	A
USGS	10254005	2004-08-30	-229.00	A
USGS	10254005	2004-08-31	-229.00	A
USGS	10254005	2004-09-01	-229.00	A
USGS	10254005	2004-09-02	-229.00	A
USGS	10254005	2004-09-03	-229.00	A
USGS	10254005	2004-09-04	-229.00	A
USGS	10254005	2004-09-05	-229.10	A
USGS	10254005	2004-09-06	-229.10	A
USGS	10254005	2004-09-07	-229.10	A
USGS	10254005	2004-09-08	-229.10	A
USGS	10254005	2004-09-09	-229.10	A
USGS	10254005	2004-09-10	-229.10	A
USGS	10254005	2004-09-11	-229.10	A
USGS	10254005	2004-09-12	-229.10	A
USGS	10254005	2004-09-13	-229.10	A
USGS	10254005	2004-09-14	-229.10	A
USGS	10254005	2004-09-15	-229.10	A
USGS	10254005	2004-09-16	-229.10	A
USGS	10254005	2004-09-17	-229.10	A
USGS	10254005	2004-09-18	-229.20	A
USGS	10254005	2004-09-19	-229.20	A
USGS	10254005	2004-09-20	-229.20	A
USGS	10254005	2004-09-21	-229.20	A
USGS	10254005	2004-09-22	-229.20	A
USGS	10254005	2004-09-23	-229.30	A
USGS	10254005	2004-09-24	-229.30	A
USGS	10254005	2004-09-25	-229.30	A:e
USGS	10254005	2004-09-26	-229.30	A:e
USGS	10254005	2004-09-27	-229.30	A:e
USGS	10254005	2004-09-28	-229.30	A:e
USGS	10254005	2004-09-29	-229.30	A:e
USGS	10254005	2004-09-30	-229.30	A:e
USGS	10254005	2004-10-01	-229.30	A
USGS	10254005	2004-10-02	-229.40	A
USGS	10254005	2004-10-03	-229.40	A
USGS	10254005	2004-10-04	-229.40	A
USGS	10254005	2004-10-05	-229.30	A
USGS	10254005	2004-10-06	-229.40	A
USGS	10254005	2004-10-07	-229.40	A
USGS	10254005	2004-10-08	-229.40	A
USGS	10254005	2004-10-09	-229.30	A
USGS	10254005	2004-10-10	-229.40	A
USGS	10254005	2004-10-11	-229.40	A
USGS	10254005	2004-10-12	-229.40	A
USGS	10254005	2004-10-13	-229.40	A
USGS	10254005	2004-10-14	-229.40	A
USGS	10254005	2004-10-15	-229.40	A
USGS	10254005	2004-10-16	-229.40	A
USGS	10254005	2004-10-17	-229.40	A
USGS	10254005	2004-10-18	-229.40	A
USGS	10254005	2004-10-19	-229.40	A
USGS	10254005	2004-10-20	-229.40	A
USGS	10254005	2004-10-21	-229.40	A
USGS	10254005	2004-10-22	-229.40	A
USGS	10254005	2004-10-23	-229.40	A
USGS	10254005	2004-10-24	-229.40	A
USGS	10254005	2004-10-25	-229.40	A
USGS	10254005	2004-10-26	-229.40	A
USGS	10254005	2004-10-27	-229.40	A
USGS	10254005	2004-10-28	-229.40	A:e
USGS	10254005	2004-10-29	-229.40	A:e
USGS	10254005	2004-10-30	-229.40	A:e
USGS	10254005	2004-10-31	-229.40	A:e
USGS	10254005	2004-11-01	-229.40	A:e
USGS	10254005	2004-11-02	-229.40	A:e
USGS	10254005	2004-11-03	-229.40	A:e
USGS	10254005	2004-11-04	-229.40	A:e
USGS	10254005	2004-11-05	-229.40	A:e
USGS	10254005	2004-11-06	-229.40	A:e
USGS	10254005	2004-11-07	-229.40	A:e
USGS	10254005	2004-11-08	-229.40	A:e
USGS	10254005	2004-11-09	-229.40	A:e
USGS	10254005	2004-11-10	-229.40	A:e
USGS	10254005	2004-11-11	-229.40	A:e
USGS	10254005	2004-11-12	-229.40	A:e
USGS	10254005	2004-11-13	-229.40	A:e
USGS	10254005	2004-11-14	-229.40	A:e
USGS	10254005	2004-11-15	-229.40	A
USGS	10254005	2004-11-16	-229.40	A
USGS	10254005	2004-11-17	-229.40	A
USGS	10254005	2004-11-18	-229.40	A
USGS	10254005	2004-11-19	-229.40	A
USGS	10254005	2004-11-20	-229.40	A
USGS	10254005	2004-11-21	-229.40	A
USGS	10254005	2004-11-22	-229.40	A
USGS	10254005	2004-11-23	-229.30	A
USGS	10254005	2004-11-24	-229.30	A
USGS	10254005	2004-11-25	-229.30	A
USGS	10254005	2004-11-26	-229.30	A
USGS	10254005	2004-11-27	-229.30	A
USGS	10254005	2004-11-28	-229.30	A
USGS	10254005	2004-11-29	-229.40	A
USGS	10254005	2004-11-30	-229.40	A
USGS	10254005	2004-12-01	-229.40	A
USGS	10254005	2004-12-02	-229.40	A
USGS	10254005	2004-12-03	-229.40	A
USGS	10254005	2004-12-04	-229.30	A
USGS	10254005	2004-12-05	-229.30	A
USGS	10254005	2004-12-06	-229.30	A
USGS	10254005	2004-12-07	-229.30	A
USGS	10254005	2004-12-08	-229.30	A
USGS	10254005	2004-12-09	-229.30	A
USGS	10254005	2004-12-10	-229.30	A
USGS	10254005	2004-12-11	-229.20	A
USGS	10254005	2004-12-12	-229.20	A
USGS	10254005	2004-12-13	-229.20	A
USGS	10254005	2004-12-14	-229.20	A
USGS	10254005	2004-12-15	-229.20	A
USGS	10254005	2004-12-16	-229.20	A
USGS	10254005	2004-12-17	-229.20	A
USGS	10254005	2004-12-18	-229.20	A
USGS	10254005	2004-12-19	-229.20	A
USGS	10254005	2004-12-20	-229.20	A
USGS	10254005	2004-12-21	-229.20	A
USGS	10254005	2004-12-22	-229.20	A
USGS	10254005	2004-12-23	-229.20	A
USGS	10254005	2004-12-24	-229.20	A
USGS	10254005	2004-12-25	-229.20	A
USGS	10254005	2004-12-26	-229.20	A
USGS	10254005	2004-12-27	-229.20	A
USGS	10254005	2004-12-28	-229.20	A
USGS	10254005	2004-12-29	-229.10	A
USGS	10254005	2004-12-30	-229.10	A
USGS	10254005	2004-12-31	-229.10	A
USGS	10254005	2005-01-01	-229.10	A
USGS	10254005	2005-01-02	-229.00	A
USGS	10254005	2005-01-03	-229.00	A
USGS	10254005	2005-01-04	-229.00	A
USGS	10254005	2005-01-05	-229.00	A
USGS	10254005	2005-01-06	-229.00	A
USGS	10254005	2005-01-07	-229.00	A
USGS	10254005	2005-01-08	-229.00	A
USGS	10254005	2005-01-09	-229.00	A
USGS	10254005	2005-01-10	-228.90	A
USGS	10254005	2005-01-11	-228.90	A
USGS	10254005	2005-01-12	-228.90	A
USGS	10254005	2005-01-13	-228.90	A
USGS	10254005	2005-01-14	-228.90	A
USGS	10254005	2005-01-15	-228.80	A
USGS	10254005	2005-01-16	-228.80	A
USGS	10254005	2005-01-17	-228.80	A
USGS	10254005	2005-01-18	-228.80	A
USGS	10254005	2005-01-19	-228.80	A
USGS	10254005	2005-01-20	-228.80	A
USGS	10254005	2005-01-21	-228.80	A
USGS	10254005	2005-01-22	-228.80	A
USGS	10254005	2005-01-23	-228.80	A
USGS	10254005	2005-01-24	-228.80	A
USGS	10254005	2005-01-25	-228.80	A
USGS	10254005	2005-01-26	-228.70	A
USGS	10254005	2005-01-27	-228.70	A
USGS	10254005	2005-01-28	-228.70	A
USGS	10254005	2005-01-29	-228.70	A
USGS	10254005	2005-01-30	-228.70	A
USGS	10254005	2005-01-31	-228.60	A
USGS	10254005	2005-02-01	-228.70	A
USGS	10254005	2005-02-02	-228.70	A
USGS	10254005	2005-02-03	-228.70	A
USGS	10254005	2005-02-04	-228.70	A
USGS	10254005	2005-02-05	-228.70	A
USGS	10254005	2005-02-06	-228.70	A
USGS	10254005	2005-02-07	-228.70	A
USGS	10254005	2005-02-08	-228.70	A
USGS	10254005	2005-02-09	-228.70	A
USGS	10254005	2005-02-10	-228.70	A
USGS	10254005	2005-02-11	-228.60	A
USGS	10254005	2005-02-12	-228.60	A
USGS	10254005	2005-02-13	-228.50	A
USGS	10254005	2005-02-14	-228.50	A
USGS	10254005	2005-02-15	-228.50	A
USGS	10254005	2005-02-16	-228.50	A
USGS	10254005	2005-02-17	-228.50	A
USGS	10254005	2005-02-18	-228.50	A
USGS	10254005	2005-02-19	-228.40	A
USGS	10254005	2005-02-20	-228.40	A
USGS	10254005	2005-02-21	-228.40	A
USGS	10254005	2005-02-22	-228.40	A
USGS	10254005	2005-02-23	-228.30	A
USGS	10254005	2005-02-24	-228.30	A
USGS	10254005	2005-02-25	-228.30	A
USGS	10254005	2005-02-26	-228.30	A
USGS	10254005	2005-02-27	-228.30	A
USGS	10254005	2005-02-28	-228.30	A
USGS	10254005	2005-03-01	-228.20	A
USGS	10254005	2005-03-02	-228.20	A
USGS	10254005	2005-03-03	-228.20	A
USGS	10254005	2005-03-04	-228.20	A
USGS	10254005	2005-03-05	-228.20	A
USGS	10254005	2005-03-06	-228.20	A
USGS	10254005	2005-03-07	-228.20	A
USGS	10254005	2005-03-08	-228.20	A
USGS	10254005	2005-03-09	-228.20	A
USGS	10254005	2005-03-10	-228.10	A
